年份,文章标题,发布时间,url,route
2019,成都三日游攻略，打卡成都必去景点、网红餐厅，体验地道成都生活,2019-10-02,https://you.ctrip.com/travels/chengdu104/3902641.html,IFS(390)->太古里(395)->大慈寺(400)->宽窄巷子(406)->锦里(412)->九眼桥(416)->春熙路(467)->文殊院(2582)->炒作大师(2891)->成都武侯祠博物馆(3930)->小酒馆(4516)->兰桂坊(4530)->东郊记忆(4961)
2019,老街、市井、陌巷|和重庆山城来一场深情的交流,2019-11-19,https://you.ctrip.com/travels/chongqing158/3914675.html,东水门(326)->长江大桥(1521)->解放碑(1792)
2019,成都I逛不完的美景，吃不完的美食,2019-06-21,https://you.ctrip.com/travels/chengdu104/3817567.html,东郊记忆(1005)->重庆鹅岭公园(1124)->贰厂(1126)->文殊院(2693)->宽窄巷子(2762)->锦里(2767)->太古里(3197)->IFS(3230)->春熙路(3899)->成都吃客(5528)->九眼桥(5906)
2019,成都|眼里是你，胃里也是你【小众路线打卡+美食探店】,2019-05-10,https://you.ctrip.com/travels/chengdu104/3804268.html,东郊记忆(1824)->文殊院(2056)->成都吃客(2640)
2019,北方冷了，来我们爱的成都，3天2晚让美食美景温暖我,2019-11-24,https://you.ctrip.com/travels/chengdu104/3918594.html,东郊记忆(191)->太古里(219)->春熙路(241)->宽窄巷子(255)->锦里(263)->成都吃客(339)->成都武侯祠博物馆(6404)->步行街(6859)
2019,成都，带不走的是你,2019-12-19,https://you.ctrip.com/travels/chengdu104/3923843.html,东郊记忆(92)->锦里(1661)->成都武侯祠博物馆(1841)->春熙路(3054)->缘贡自贡菜·川菜馆(春熙路店)(3153)->瓜串串(4301)->成都鹪鹩人文精品酒店(8050)->宽窄巷子(8062)
2019,夏威夷租车指南一起去夏威夷租车自驾玩转浪漫海岛,2019-10-15,https://you.ctrip.com/travels/xuanhan3129/3906179.html,中国香山?寿香谷(2599)->泸州欢乐派海滩公园(3164)
2019,重庆美食景点日记重庆三日游用脚步丈量山城,2019-01-26,https://you.ctrip.com/travels/chongqing158/3770695.html,中山四路(474)->下浩老街(642)->解放碑(1903)->李子坝轻轨(2016)->重庆鹅岭公园(2089)->二厂(2091)->皇冠大扶梯(2204)->重庆长江索道景区(2282)->重庆洪崖洞民俗风貌区(2374)
2019,《少年的你》|居然在重庆拍摄了一整个夏天,2019-11-03,https://you.ctrip.com/travels/chongqing158/3910959.html,中山四路(487)->重庆中国三峡博物馆(537)->重庆人民大礼堂及人民广场(543)->苏家坝立交桥(585)->重庆南滨路景区(791)->南滨公园(809)->筒子楼(848)->四川美术学院(1142)->涂鸦一条街(1144)->魁星楼(1169)->滨江路(1263)->重庆洪崖洞民俗风貌区(1278)->千厮门大桥(1282)->来福士(1352)->解放碑(1369)->皇冠大扶梯(1375)->重庆鹅岭公园(1464)
2019,清明赶庙会，重拾丰都鬼城千年民俗文化~,2019-04-11,https://you.ctrip.com/travels/2025250/3794860.html,丰都鬼城(1)->重庆丰都名山风景区(433)->峨眉山风景名胜区(1640)->望乡台(2064)
2019,长江三峡豪华游轮【攻略篇】,2019-08-30,https://you.ctrip.com/travels/yichang313/3892196.html,丰都鬼城(1482)->重庆忠县石宝寨(1488)
2019,重庆清明节自驾丰都看庙会三天休闲游攻略,2019-04-03,https://you.ctrip.com/travels/youyouctripstar10000/3792696.html,丰都鬼城(151)->重庆丰都名山风景区(451)->重庆丰都九重天景区(1071)
2019,稻城的前世今生，我们一起去看稻城的古往今生！,2019-04-11,https://you.ctrip.com/travels/daocheng342/3795138.html,乐山大佛景区(1158)->青城山—都江堰旅游景区(1166)->青城山—都江堰旅游景区(1169)->宜宾市蜀南竹海风景名胜区(1173)
2019,嘉阳一日游|搭上蒸汽小火车穿越时空,2019-10-10,https://you.ctrip.com/travels/jianwei3118/3904746.html,乐山大佛景区(15)->珙县石板溪娃娃鱼生态园(990)->乐山市犍为县嘉阳.桫椤湖景区(2684)
2019,重庆成都休闲7日游,2019-08-06,https://you.ctrip.com/travels/chongqing158/3883194.html,乐山大佛景区(162)->观音桥步行街(1168)->步行街(1171)->重庆洪崖洞民俗风貌区(1668)->解放碑(1935)->重庆南岸南山桃花园景区(2004)->四川美术学院(2124)->重庆磁器口古镇(2181)->锦里(2438)->太古里(2510)->春熙路(2552)
2019,中国“天下第一”美誉目的地榜单（六）,2019-06-02,https://you.ctrip.com/travels/wutaishan184/3811398.html,乐山大佛景区(172)->南充市凌云山景区(387)->重庆南岸南山桃花园景区(1751)->重庆丰都名山风景区(2004)->内江市隆昌县石牌坊旅游区(2270)
2019,一场成都与重庆的闲适之旅,2019-05-21,https://you.ctrip.com/travels/chengdu104/3807427.html,乐山大佛景区(178)->峨眉山风景名胜区(183)->宽窄巷子(212)->锦里(217)->成都杜甫草堂博物馆(220)->重庆动物园(963)->太古里(1219)->重庆磁器口古镇(1453)->渣滓洞(1590)->重庆洪崖洞民俗风貌区(1600)->重庆长江索道景区(1604)->解放路(1737)->朝天门(1806)->嘉陵江(1856)->皇冠大扶梯(2145)->李子坝(2184)->四川美术学院(2228)
2019,成都：好吃懒动星人带你两天吃遍成都及周边,2019-10-19,https://you.ctrip.com/travels/chengdu104/3905468.html,乐山大佛景区(213)->锦里(344)->春熙路(1792)->九眼桥(2088)
2019,2007乐山旅游（游记，二）嘉州凌云寺大弥勒石像——乐山大佛,2019-05-24,https://you.ctrip.com/travels/leshan103/3808466.html,乐山大佛景区(25)->峨眉山风景名胜区(122)->南充市凌云山景区(177)->重庆潼南大佛寺(1870)
2019,2007乐山旅游（游记，三）中国佛教四大名山之一——峨眉山(一),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808574.html,乐山大佛景区(25)->峨眉山风景名胜区(37)->重庆丰都名山风景区(438)->瓦屋山景区(1342)->资阳乐至龙门报国寺(1534)->泸州市凤凰湖旅游景区(3273)
2019,乐山旅行除了人满为患的乐山大佛，犍为县的嘉阳小火车也值得一去！,2019-10-09,https://you.ctrip.com/travels/jianwei3118/3904610.html,乐山大佛景区(26)->乐山市犍为县嘉阳.桫椤湖景区(3113)
2019,2007乐山旅游（游记，八）中国佛教四大名山之一——峨眉山(六),2019-05-28,https://you.ctrip.com/travels/emeishan24/3808662.html,乐山大佛景区(26)->峨眉山风景名胜区(38)->富顺文庙·西湖景区(2063)->青城山—都江堰旅游景区(2645)->重庆动物园(2787)->重庆丰都名山风景区(4434)->资阳乐至龙门报国寺(4497)
2019,2007乐山旅游（游记，五）中国佛教四大名山之一——峨眉山(三),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808657.html,乐山大佛景区(26)->峨眉山风景名胜区(38)->资阳乐至龙门报国寺(2496)
2019,2007乐山旅游（游记，九）中国佛教四大名山之一——峨眉山(七),2019-05-28,https://you.ctrip.com/travels/emeishan24/3808735.html,乐山大佛景区(26)->峨眉山风景名胜区(38)->重庆万县“九五”惨案纪念馆(2847)->重庆丰都名山风景区(3720)
2019,2007乐山旅游（游记，七）中国佛教四大名山之一——峨眉山(五),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808586.html,乐山大佛景区(26)->峨眉山风景名胜区(38)->重庆丰都名山风景区(1463)->资阳乐至龙门报国寺(3405)->中岩景区(4134)
2019,2007乐山旅游（游记，十二）中国佛教四大名山之一——峨眉山(十),2019-05-28,https://you.ctrip.com/travels/emeishan24/3808481.html,乐山大佛景区(26)->峨眉山风景名胜区(38)->重庆丰都名山风景区(3378)->重庆南岸南山桃花园景区(5108)
2019,2007乐山旅游（游记，十一）中国佛教四大名山之一——峨眉山(九),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808479.html,乐山大佛景区(26)->峨眉山风景名胜区(38)->重庆丰都名山风景区(420)->资阳乐至龙门报国寺(3032)->龙苍沟叠翠溪景区(3065)->内江市隆昌县石牌坊旅游区(4346)
2019,2007乐山旅游（游记，六）中国佛教四大名山之一——峨眉山(四),2019-05-24,https://you.ctrip.com/travels/emeishan24/3808582.html,乐山大佛景区(26)->峨眉山风景名胜区(38)->黑龙滩旅游景区(1362)->富顺文庙·西湖景区(1634)->重庆丰都名山风景区(4346)->重庆鹅岭公园(6647)
2019,寻味川渝，那场舌尖上的饕餮盛宴（大全篇）,2019-12-24,https://you.ctrip.com/travels/chongqing158/3923902.html,乐山大佛景区(267)->重庆磁器口古镇(3478)->嘉陵江(3490)->解放碑(4392)->十八梯(5228)->成都市双流区黄龙溪旅游区(5852)->锦里(6241)->宽窄巷子(6244)->春熙路(6249)->人民公园(6253)->重庆南岸南山桃花园景区(6468)
2019,2007乐山旅游（游记，十四）国家重点文物保护单位——夹江千佛崖,2019-05-24,https://you.ctrip.com/travels/jiajiang3108/3808741.html,乐山大佛景区(27)->乐山市夹江县东风堰-千佛岩景区(166)->飞仙关旅游景区(1079)->苦竹?天泉景区(3334)->文庙(3454)->峨眉山风景名胜区(4976)
2019,“乐”不思“蜀”——川蜀双城记,2019-09-21,https://you.ctrip.com/travels/leshan103/3899448.html,乐山大佛景区(3)->峨眉山风景名胜区(182)->资阳乐至龙门报国寺(344)->乐山市犍为县嘉阳.桫椤湖景区(486)->罗城古镇(2248)->筒子楼(8290)->成都吃客(10206)->太古里(10586)->成都远洋太古里(16239)
2019,2016自驾游：北京--四川主题游(上--阆中古城、三星堆、黄龙溪、毕棚沟、都江堰、碧峰峡、成都),2019-07-07,https://you.ctrip.com/travels/chengdu104/3185077.html,乐山大佛景区(304)->阆中古城(388)->四川广汉三星堆博物馆(393)->成都市双流区黄龙溪旅游区(400)->三圣花乡观光旅游区(406)->青城山—都江堰旅游景区(423)->碧峰峡旅游景区(434)->峨眉山风景名胜区(449)->资阳乐至龙门报国寺(461)->宜宾市蜀南竹海风景名胜区(465)->五粮液旅游景区(470)->重庆大足石刻景区(476)->老君山(493)->青羊宫(510)->成都杜甫草堂博物馆(515)->锦里(520)->文殊院(526)->重庆动物园(530)->春熙路(538)->渣滓洞(548)->白公馆(552)->红岩魂广场(556)->重庆洪崖洞民俗风貌区(562)->解放碑(566)->重庆磁器口古镇(570)->解放路(1229)->成都市武侯区天府芙蓉园景区(1655)->汉桓侯祠(2201)->重庆云阳张飞庙(2208)->贡院(2294)->清代四川贡院(2301)->中天楼(2465)->宽窄巷子(3498)->浣花溪(4264)->成都武侯祠博物馆(4811)->步行街(6055)->青城山—都江堰旅游景区(7604)
2019,成都重庆及周边之旅,2019-05-20,https://you.ctrip.com/travels/chengdu104/3805588.html,乐山大佛景区(317)->峨眉山风景名胜区(320)->青城山—都江堰旅游景区(327)->青城山—都江堰旅游景区(331)->天府广场(460)->太古里(504)->春熙路(528)->步行街(573)->宽窄巷子(759)->成都武侯祠博物馆(970)->成都杜甫草堂博物馆(974)->锦里(1094)->资阳乐至龙门报国寺(2080)->青羊宫(3339)->人民公园(3404)->宝瓶口(4410)->九眼桥(5374)->重庆湖广会馆(5721)->重庆磁器口古镇(5931)->重庆长江索道景区(6163)->李子坝(6220)->四川美术学院(6270)->涂鸦一条街(6277)->解放碑(6375)->重庆洪崖洞民俗风貌区(6435)->朝天门(6455)
2019,2019初秋川西小环线八天自驾游分享,2019-10-19,https://you.ctrip.com/travels/emeishan24/3907050.html,乐山大佛景区(347)->峨眉山风景名胜区(350)->青城山—都江堰旅游景区(372)->资阳乐至龙门报国寺(561)->春熙路(3276)->步行街(3279)
2019,巍峨剑门，怀古三国，川北明珠，非繁广元！,2019-04-10,https://you.ctrip.com/travels/guangyuan593/3794156.html,乐山大佛景区(4547)->嘉陵江(6668)
2019,当我们在成都街头时，我们该吃点什么？【不容错过的6家成都味】,2019-12-28,https://you.ctrip.com/travels/chengdu104/3926502.html,乐山大佛景区(485)->春熙路(3684)
2019,驶向记忆|最后的蒸汽小火车—传奇嘉阳“矿”世典藏【视频】,2019-10-09,https://you.ctrip.com/travels/jianwei3118/3904695.html,乐山大佛景区(51)->乐山市犍为县嘉阳.桫椤湖景区(178)->珙县石板溪娃娃鱼生态园(700)
2019,2016自驾游：北京--四川主题游(下--峨眉山、蜀南竹海、天坑地缝仙女山、重庆，雅西高速、老君山),2019-09-26,https://you.ctrip.com/travels/chongqing158/3872921.html,乐山大佛景区(52)->阆中古城(136)->四川广汉三星堆博物馆(141)->成都市双流区黄龙溪旅游区(148)->三圣花乡观光旅游区(154)->青城山—都江堰旅游景区(171)->碧峰峡旅游景区(182)->峨眉山风景名胜区(197)->资阳乐至龙门报国寺(209)->宜宾市蜀南竹海风景名胜区(213)->五粮液旅游景区(218)->重庆大足石刻景区(224)->老君山(241)->青羊宫(258)->成都杜甫草堂博物馆(263)->锦里(268)->文殊院(274)->重庆动物园(278)->春熙路(286)->渣滓洞(296)->白公馆(300)->红岩魂广场(304)->重庆洪崖洞民俗风貌区(310)->解放碑(314)->重庆磁器口古镇(318)->嘉陵江(1511)->八一路好吃街(1517)->宝顶山(1626)
2019,《孤旅中国-单车想旅行》半年心路摄影以及路线分享（图片太多请刷到最后）,2019-05-15,https://you.ctrip.com/travels/china110000/3805654.html,乐山大佛景区(522)->峨眉山风景名胜区(527)
2019,19年暑假成都、重庆川渝之行,2019-08-14,https://you.ctrip.com/travels/chongqing158/3886264.html,乐山大佛景区(56)->峨眉山风景名胜区(61)->青城山—都江堰旅游景区(191)->成都武侯祠博物馆(406)->东郊记忆(650)->四川博物院(709)->成都杜甫草堂博物馆(717)->锦里(730)->春熙路(735)->朝天门(1631)->重庆洪崖洞民俗风貌区(1637)->嘉陵江(1767)->千厮门大桥(1776)->皇冠大扶梯(1820)->重庆磁器口古镇(1828)->重庆磁器口古镇(1875)
2019,2019年10月滇西、川西自驾游攻略（一）行程,2019-11-23,https://you.ctrip.com/travels/sichuan100009/3917824.html,乐山大佛景区(70)->澜沧江(661)->成都武侯祠博物馆(1965)->白塔公园(4012)->峨眉山风景名胜区(4780)->金口河区大渡河金口大峡谷旅游景区(4819)->重庆丰都名山风景区(4837)->内江市隆昌县石牌坊旅游区(4911)
2019,乐山美食游路线攻略20多家美食店就问你的胃还能装吗？,2019-09-08,https://you.ctrip.com/travels/leshan103/3894681.html,乐山大佛景区(84)->峨眉山风景名胜区(122)->步行街(3727)
2019,周末去金佛山，体验20℃的夏天,2019-09-04,https://you.ctrip.com/travels/nanchuan1445601/3893631.html,乐山大佛景区(9)->重庆南川金佛山景区(51)
2019,玩转九皇山，羌族风情和惊险刺激的完美结合！（内附成都美食推荐）,2019-12-04,https://you.ctrip.com/travels/chengdu104/3920345.html,九皇山(19)->太古里(2476)->春熙路(2517)->炒作大师(3475)->宽窄巷子(3484)->魁星楼(3518)->乐山大佛景区(4036)
2019,成都及周边游玩指南,2019-12-03,https://you.ctrip.com/travels/chengdu104/3920438.html,九皇山(314)->太古里(1496)->炒作大师(1880)->宽窄巷子(1889)->乐山大佛景区(2280)->春熙路(2978)
2019,成都周边游：九皇山感受羌族传统新年，附成都必打卡美食地图,2019-12-05,https://you.ctrip.com/travels/chengdu104/3921024.html,九皇山(36)->宝顶山(1660)->春熙路(2205)->宽窄巷子(2212)->炒作大师(2774)->班花麻辣烫(太古里总店)(3330)->太古里(3336)
2019,带着轻松的心情，遇见最好的自己！,2019-11-20,https://you.ctrip.com/travels/chengdu104/3915199.html,九皇山(48)->宽窄巷子(1029)->锦里(2486)->太古里(2632)->成都远洋太古里(2737)->春熙路(2754)->大慈寺(2780)->班花麻辣烫(太古里总店)(3267)->成都武侯祠博物馆(4032)->IFS(5483)
2019,三天两晚游成都，美食在左边，悠闲在右边,2019-07-09,https://you.ctrip.com/travels/chengdu104/3873687.html,九眼桥(35)->宽窄巷子(300)->锦里(308)->成都杜甫草堂博物馆(386)->太古里(400)->人民公园(454)->成都吃客(484)->浣花溪(735)
2019,打卡小众景点，遍寻成都网红美食！唯有爱与美食不可辜负～,2019-07-22,https://you.ctrip.com/travels/chengdu104/3878294.html,九眼桥(35)->宽窄巷子(516)->太古里(530)->成都吃客(556)->文殊院(568)->人民公园(572)->天府广场(1519)->春熙路(2937)
2019,在成都，品尝辣味道，体会慢生活,2019-01-07,https://you.ctrip.com/travels/sichuan100009/3765733.html,九眼桥(518)->太古里(531)->春熙路(559)->人民公园(568)->宽窄巷子(576)->成都吃客(602)->锦里(663)->IFS(8523)->成都武侯祠博物馆(11357)
2019,川渝四日游丨打卡网红城市的网红圣地,2019-03-16,https://you.ctrip.com/travels/chongqing158/3786987.html,二厂(199)->重庆洪崖洞民俗风貌区(202)->奥陶纪(206)->人民公园(471)->文殊院(487)->重庆观音桥商圈都市旅游区(640)->鹤鸣茶社(1786)->重庆鹅岭公园(5330)
