年份,文章标题,发布时间,url,route
2015,"天府之都成都,九賽溝,重慶山城之旅",2015-04-09,https://you.ctrip.com/travels/chengdu104/2312537.html,IFS(299)->成都武侯祠博物馆(751)->草海(3267)
2015,东坡故里之吃吃逛逛休闲游,2015-10-22,https://you.ctrip.com/travels/meishan914/2641738.html,三苏祠景区(252)->步行街(697)->中国泡菜城景区(758)->仁寿城市湿地公园(1804)
2015,2014年金秋游之四重庆,2015-01-06,https://you.ctrip.com/travels/chongqing158/2252841.html,中国香山?寿香谷(41)->解放碑(676)->步行街(1037)->朝天门(1106)->朝天门广场(1465)->嘉陵江(1572)->重庆洪崖洞民俗风貌区(1719)->重庆磁器口古镇(2065)->宝轮寺(2105)->重庆磁器口古镇(3267)->内江市隆昌县石牌坊旅游区(3652)->渣滓洞(3895)->白公馆(3899)->洋人街(4035)->重庆南滨路景区(4047)->滨江路(4095)->重庆南岸南山桃花园景区(5327)->乐山大佛景区(5331)->重庆缙云山景区(5338)
2015,重庆旅行计划2015.9,2015-08-18,https://you.ctrip.com/travels/chongqing158/2512148.html,中山四路(199)->重庆长江索道景区(255)->重庆南岸南山桃花园景区(390)->解放碑(734)->枇杷山(930)->朝天门(1042)->渣滓洞(1070)->白公馆(1074)->重庆磁器口古镇(1078)->重庆万盛黑山谷景区(1681)->周公馆(1868)->重庆人民大礼堂及人民广场(1898)->重庆中国三峡博物馆(2035)
2015,偷闲重庆两日游——雾都的第一次亲密接触,2015-12-06,https://you.ctrip.com/travels/chongqing158/2675004.html,中山四路(367)->渣滓洞(400)->白公馆(404)->重庆磁器口古镇(408)->重庆洪崖洞民俗风貌区(419)->朝天门(425)->重庆大足石刻景区(439)->周公馆(673)->桂园(800)->乐山大佛景区(1157)->嘉陵江(2940)->宝顶山(3127)->圣寿寺(3246)->资阳市安岳石刻?圆觉洞景区(3435)
2015,独闯“幽都”鬼城,2015-10-04,https://you.ctrip.com/travels/fengdu120029/2617302.html,丰都鬼城(176)->朝天门(478)->遂宁市龙凤景区(1910)->望乡台(2293)
2015,重庆这些冷门的佛刹道观，原来个个都大有来头！,2015-07-03,https://you.ctrip.com/travels/chongqing158/2409981.html,丰都鬼城(42)->重庆大足石刻景区(52)->重庆潼南大佛寺(183)->重庆江津清源宫景区(626)->斑竹林(965)->重庆璧山露德堂景区(998)->乐山大佛景区(1541)->重庆合川涞滩古镇(1776)->重庆江津塘河古镇(1795)->白坪一飞龙旅游区(1832)
2015,乐山赶车纯吃路线攻略以及各家美食体验分享,2015-03-22,https://you.ctrip.com/travels/leshan103/2296486.html,乐山大佛景区(1)->峨眉山风景名胜区(32)
2015,乐山峨眉两日游,2015-08-24,https://you.ctrip.com/travels/emeishan24/2502259.html,乐山大佛景区(111)->乐山东方佛都旅游区(283)->南充市凌云山景区(2196)->峨眉山风景名胜区(2276)->乐山乌木文化博览苑(4664)->乐山市乌木文化博览苑(4666)->遂宁市龙凤景区(5673)
2015,成都行－（乐山大佛－峨眉山）一日游,2015-06-04,https://you.ctrip.com/travels/chengdu104/2334048.html,乐山大佛景区(112)->峨眉山风景名胜区(119)->重庆丰都名山风景区(3364)
